"zone","state","lga","sector","ea","hhid","s11aq1","s11aq2"
4,16,1609,2,738,160169,1,2
4,16,1609,2,738,160170,1,2
4,16,1608,2,1104,160171,1,2
4,16,1609,2,738,160172,1,2
4,16,1608,2,1104,160173,1,2
4,16,1612,2,108,160174,1,2
4,16,1612,2,108,160175,1,2
4,16,1603,2,158,160176,1,2
4,16,1603,2,158,160177,1,2
4,16,1603,2,158,160178,1,2
4,16,1603,2,158,160179,1,2
4,16,1603,2,158,160180,1,2
4,16,1612,2,108,160181,1,2
4,16,1612,2,108,160182,1,2
4,16,1612,2,108,160183,1,2
4,16,1603,2,158,160184,1,2
4,16,1603,2,158,160185,1,2
4,16,1612,2,108,160186,1,2
4,16,1612,2,108,160187,1,2
4,16,1612,2,108,160188,1,2
4,16,1612,2,108,160189,1,2
4,16,1612,2,108,160190,1,2
3,17,1706,2,284,170001,1,2
3,17,1706,2,284,170002,1,1
3,17,1706,2,284,170003,1,2
3,17,1706,2,284,170004,1,1
3,17,1706,2,284,170005,1,2
3,17,1706,2,284,170006,1,2
3,17,1706,2,284,170007,1,1
3,17,1706,2,284,170008,1,2
3,17,1706,2,284,170009,1,2
3,17,1706,2,284,170010,1,1
3,17,1719,2,1354,170011,1,1
3,17,1719,2,1354,170012,1,2
3,17,1719,2,1354,170013,1,1
3,17,1719,2,1354,170014,1,2
3,17,1719,2,1354,170015,1,1
3,17,1719,2,1354,170016,1,2
3,17,1719,2,1354,170017,1,2
3,17,1719,2,1354,170018,1,1
3,17,1719,2,1354,170019,1,2
3,17,1719,2,1354,170020,1,1
3,17,1704,2,1080,170021,,
3,17,1704,2,1080,170022,,
3,17,1704,2,1080,170023,1,2
3,17,1704,2,1080,170024,1,1
3,17,1704,2,1080,170026,1,2
3,17,1704,2,1080,170027,1,2
3,17,1704,2,1080,170028,1,2
3,17,1704,2,1080,170029,1,2
3,17,1704,2,1080,170030,1,2
3,17,1704,1,2074,170032,1,1
3,17,1704,1,2074,170037,,
3,17,1704,1,2074,170038,1,2
3,17,1722,2,96,170041,1,1
3,17,1722,2,96,170042,1,1
3,17,1722,2,96,170043,1,1
3,17,1722,2,96,170044,1,2
3,17,1722,2,96,170045,1,1
3,17,1722,2,96,170046,1,2
3,17,1722,2,96,170047,1,2
3,17,1722,2,96,170048,1,2
3,17,1722,2,96,170049,1,2
3,17,1715,2,2244,170051,1,2
3,17,1715,2,2244,170052,1,1
3,17,1715,2,2244,170053,1,1
3,17,1715,2,2244,170054,1,1
3,17,1715,2,2244,170055,1,1
3,17,1715,2,2244,170056,1,2
3,17,1715,2,2244,170057,1,1
3,17,1715,2,2244,170058,1,2
3,17,1715,2,2244,170059,1,2
3,17,1715,2,2244,170060,1,1
3,17,1710,2,546,170061,1,2
3,17,1710,2,546,170062,1,1
3,17,1710,2,546,170063,1,1
3,17,1710,2,546,170064,1,1
3,17,1710,2,546,170065,1,2
3,17,1710,2,546,170066,1,1
3,17,1710,2,546,170067,1,1
3,17,1710,2,546,170068,1,2
3,17,1710,2,546,170069,1,2
3,17,1710,2,546,170070,1,1
3,17,1713,1,226,170074,1,1
3,17,1713,1,226,170075,1,2
3,17,1713,1,226,170076,1,2
3,17,1713,1,226,170077,1,2
3,17,1713,1,226,170078,1,2
3,17,1713,1,226,170079,1,1
3,17,1716,2,1452,170081,1,2
3,17,1716,2,1452,170082,1,2
3,17,1716,2,1452,170083,1,2
3,17,1716,2,1452,170084,1,2
3,17,1716,2,1452,170085,1,1
3,17,1716,2,1452,170086,1,2
3,17,1716,2,1452,170087,1,2
3,17,1716,2,1452,170088,1,2
3,17,1716,2,1452,170089,1,2
3,17,1716,2,1452,170090,1,1
3,17,1702,2,510,170091,1,2
3,17,1702,2,510,170092,1,2
3,17,1702,2,510,170093,1,2
3,17,1702,2,510,170094,1,2
3,17,1702,2,510,170095,1,2
3,17,1702,2,510,170096,1,2
3,17,1702,2,510,170097,1,1
3,17,1702,2,510,170098,1,1
3,17,1702,2,510,170099,1,2
3,17,1702,2,510,170100,1,1
3,17,1727,2,634,170101,1,1
3,17,1727,2,634,170102,1,2
3,17,1727,2,634,170103,1,2
3,17,1727,2,634,170104,1,1
3,17,1727,2,634,170105,1,1
3,17,1727,2,634,170106,1,2
3,17,1727,2,634,170107,1,2
3,17,1727,2,634,170108,1,2
3,17,1727,2,634,170109,1,2
3,17,1727,2,634,170110,1,2
3,17,1712,2,794,170111,1,2
3,17,1712,2,794,170112,1,1
3,17,1712,2,794,170113,1,2
3,17,1712,2,794,170114,1,2
3,17,1712,2,794,170115,1,1
3,17,1712,2,794,170116,1,2
3,17,1712,2,794,170117,1,2
3,17,1712,2,794,170118,1,2
3,17,1712,2,794,170119,1,2
3,17,1712,2,794,170120,1,2
3,17,1724,2,786,170121,1,2
3,17,1724,2,786,170122,1,2
3,17,1724,2,786,170123,1,2
3,17,1724,2,786,170124,1,2
3,17,1724,2,786,170125,1,1
3,17,1724,2,786,170126,1,2
3,17,1724,2,786,170127,1,1
3,17,1724,2,786,170128,1,2
3,17,1724,2,786,170129,1,2
3,17,1724,2,786,170130,1,1
3,18,1804,1,2690,180001,2,2
3,18,1804,1,2690,180003,1,1
3,18,1804,1,2690,180004,2,2
3,18,1804,1,2690,180006,2,2
3,18,1804,1,2690,180008,2,2
3,18,1823,1,1822,180027,1,2
3,18,1803,2,840,180031,1,2
3,18,1803,2,840,180032,1,1
3,18,1803,2,840,180033,1,2
3,18,1803,2,840,180034,1,2
3,18,1803,2,840,180035,1,2
3,18,1803,2,840,180036,1,2
3,18,1803,2,840,180037,1,1
3,18,1803,2,840,180038,1,2
3,18,1803,2,840,180039,1,2
3,18,1803,2,840,180040,1,2
3,18,1816,1,378,180041,1,2
3,18,1816,1,378,180042,1,1
3,18,1816,1,378,180043,1,2
3,18,1816,1,378,180044,1,2
3,18,1816,1,378,180046,1,2
3,18,1816,1,378,180047,1,1
3,18,1816,1,378,180048,1,1
3,18,1816,1,378,180049,1,1
3,18,1805,2,534,180052,1,2
3,18,1805,2,534,180053,1,2
3,18,1805,2,534,180054,1,2
3,18,1805,2,534,180055,1,2
3,18,1805,2,534,180056,1,2
3,18,1805,2,534,180057,1,2
3,18,1805,2,534,180058,1,1
3,18,1805,2,534,180059,1,2
3,18,1805,2,534,180060,1,1
3,18,1817,2,370,180061,1,2
3,18,1817,2,370,180062,1,2
3,18,1817,2,370,180063,1,1
3,18,1817,2,370,180064,1,2
3,18,1817,2,370,180065,1,2
3,18,1817,2,370,180066,1,2
3,18,1817,2,370,180067,1,2
3,18,1817,2,370,180068,1,2
3,18,1817,2,370,180069,1,1
3,18,1817,2,370,180070,1,2
3,18,1808,2,1726,180071,1,2
3,18,1808,2,1726,180072,1,2
3,18,1808,2,1726,180073,1,2
3,18,1808,2,1726,180074,1,2
3,18,1808,2,1726,180075,1,2
3,18,1808,2,1726,180076,1,1
3,18,1808,2,1726,180077,1,2
3,18,1808,2,1726,180078,1,2
3,18,1808,2,1726,180079,1,1
3,18,1808,2,1726,180080,1,2
3,18,1811,2,364,180081,1,2
3,18,1811,2,364,180082,1,2
3,18,1811,2,364,180083,1,2
3,18,1811,2,364,180084,1,1
3,18,1811,2,364,180085,1,1
3,18,1811,2,364,180086,1,2
3,18,1811,2,364,180087,1,1
3,18,1811,2,364,180088,1,2
3,18,1811,2,364,180089,1,1
3,18,1811,2,364,180090,1,1
3,18,1820,2,450,180091,1,2
3,18,1820,2,450,180092,2,2
3,18,1820,2,450,180093,1,2
3,18,1820,2,450,180094,1,1
3,18,1820,2,450,180095,1,2
3,18,1820,2,450,180096,1,2
3,18,1820,2,450,180097,1,1
3,18,1820,2,450,180098,1,1
3,18,1820,2,450,180099,1,2
3,18,1820,2,450,180100,1,2
3,18,1822,2,1654,180101,1,2
3,18,1822,2,1654,180102,1,2
3,18,1822,2,1654,180103,1,2
3,18,1822,2,1654,180104,1,2
3,18,1822,2,1654,180105,1,2
3,18,1822,2,1654,180106,1,2
3,18,1822,2,1654,180107,1,1
3,18,1822,2,1654,180108,1,2
3,18,1822,2,1654,180109,1,2
3,18,1822,2,1654,180110,1,2
3,18,1814,2,678,180111,1,2
3,18,1814,2,678,180112,1,1
3,18,1814,2,678,180113,1,1
3,18,1814,2,678,180114,1,2
3,18,1814,2,678,180115,1,2
3,18,1814,2,678,180116,1,2
3,18,1814,2,678,180117,1,1
3,18,1814,2,678,180118,1,2
3,18,1814,2,678,180119,1,2
3,18,1814,2,678,180120,1,2
3,19,1943,2,668,190021,1,1
3,19,1943,2,668,190022,1,2
3,19,1943,2,668,190023,1,1
3,19,1943,2,668,190024,1,1
3,19,1943,2,668,190025,1,1
3,19,1943,2,668,190026,1,1
3,19,1943,2,668,190027,1,1
3,19,1943,2,668,190028,1,1
3,19,1943,2,668,190029,1,1
3,19,1943,2,668,190030,1,1
3,19,1916,2,1516,190031,1,2
3,19,1916,2,1516,190032,1,2
3,19,1916,2,1516,190033,1,2
3,19,1916,2,1516,190034,1,2
3,19,1916,2,1516,190035,1,2
3,19,1916,2,1516,190036,1,2
3,19,1916,2,1516,190037,1,1
3,19,1916,2,1516,190038,1,2
3,19,1916,2,1516,190039,1,1
3,19,1916,2,1516,190040,1,1
3,19,1901,2,640,190041,1,1
3,19,1901,2,640,190042,1,1
3,19,1901,2,640,190043,1,1
3,19,1901,2,640,190044,1,1
3,19,1901,2,640,190045,1,1
3,19,1901,2,640,190046,1,1
3,19,1901,2,640,190047,1,2
3,19,1901,2,640,190048,1,2
3,19,1901,2,640,190049,1,2
3,19,1901,2,640,190050,1,2
3,19,1937,2,432,190051,1,1
3,19,1937,2,432,190053,1,1
3,19,1937,2,432,190054,1,2
3,19,1937,2,432,190059,1,1
3,19,1936,2,1994,190061,1,1
3,19,1936,2,1994,190062,1,1
3,19,1936,2,1994,190063,1,1
3,19,1936,2,1994,190064,1,1
3,19,1936,2,1994,190065,1,1
3,19,1936,2,1994,190066,1,2
3,19,1936,2,1994,190067,1,2
3,19,1936,2,1994,190068,1,2
3,19,1936,2,1994,190069,1,2
3,19,1936,2,1994,190070,1,1
3,19,1902,2,52,190071,1,2
3,19,1902,2,52,190072,1,2
3,19,1902,2,52,190073,1,2
3,19,1902,2,52,190074,1,1
3,19,1902,2,52,190075,1,1
3,19,1902,2,52,190076,1,1
3,19,1902,2,52,190077,1,1
3,19,1902,2,52,190078,1,1
3,19,1902,2,52,190079,1,1
3,19,1902,2,52,190080,1,1
3,19,1914,2,934,190081,1,1
3,19,1914,2,934,190082,1,1
3,19,1914,2,934,190083,1,1
3,19,1914,2,934,190084,1,1
3,19,1914,2,934,190085,1,2
3,19,1914,2,934,190086,1,1
3,19,1914,2,934,190087,1,2
3,19,1914,2,934,190088,1,1
3,19,1914,2,934,190089,1,2
3,19,1914,2,934,190090,1,1
3,19,1941,2,518,190091,1,1
3,19,1941,2,518,190092,1,1
3,19,1941,2,518,190093,1,1
3,19,1941,2,518,190094,1,2
3,19,1941,2,518,190095,1,2
3,19,1941,2,518,190096,1,2
3,19,1941,2,518,190097,1,1
3,19,1941,2,518,190098,1,1
3,19,1941,2,518,190099,1,1
3,19,1941,2,518,190100,1,1
3,19,1925,1,2858,190101,2,1
3,19,1925,1,2858,190102,2,1
3,19,1925,1,2858,190103,1,2
3,19,1925,1,2858,190104,1,2
3,19,1925,1,2858,190105,1,2
3,19,1925,1,2858,190106,1,2
3,19,1925,1,2858,190107,,
3,19,1925,1,2858,190108,1,2
3,19,1925,1,2858,190109,1,
3,19,1925,1,2858,190110,1,2
3,19,1905,2,1290,190121,,
3,19,1905,2,1290,190122,,
3,19,1905,2,1290,190124,,
3,19,1905,2,1290,190125,1,2
3,19,1905,2,1290,190126,1,2
3,19,1905,2,1290,190128,1,1
3,19,1905,2,1290,190130,2,2
3,19,1910,2,808,190131,1,2
3,19,1910,2,808,190132,1,2
3,19,1910,2,808,190133,1,2
3,19,1910,2,808,190134,1,2
3,19,1910,2,808,190135,1,2
3,19,1910,2,808,190136,1,1
3,19,1910,2,808,190137,1,2
3,19,1910,2,808,190139,1,2
3,19,1908,2,284,190141,1,2
3,19,1908,2,284,190142,1,1
3,19,1908,2,284,190143,1,2
3,19,1908,2,284,190144,1,2
3,19,1908,2,284,190145,1,1
3,19,1908,2,284,190146,1,2
3,19,1908,2,284,190147,1,2
3,19,1908,2,284,190149,1,2
3,19,1908,2,284,190150,1,2
3,19,1934,2,386,190152,1,2
3,19,1934,2,386,190153,1,2
3,19,1934,2,386,190154,1,2
3,19,1934,2,386,190156,1,2
3,19,1934,2,386,190158,1,2
3,19,1919,2,366,190161,1,1
3,19,1919,2,366,190162,1,2
3,19,1919,2,366,190163,1,2
3,19,1919,2,366,190164,1,2
3,19,1919,2,366,190165,1,2
3,19,1919,2,366,190166,1,2
3,19,1919,2,366,190167,1,2
3,19,1919,2,366,190168,1,2
3,19,1919,2,366,190169,1,2
3,19,1919,2,366,190170,1,2
3,19,1928,2,526,190171,1,2
3,19,1928,2,526,190172,1,2
3,19,1928,2,526,190173,1,2
3,19,1928,2,526,190174,1,2
3,19,1928,2,526,190175,1,2
3,19,1928,2,526,190176,1,2
3,19,1928,2,526,190177,1,2
3,19,1928,2,526,190179,1,2
3,19,1928,2,526,190180,1,2
3,19,1932,2,562,190181,1,2
3,19,1932,2,562,190182,2,2
3,19,1932,2,562,190183,1,2
3,19,1932,2,562,190184,1,2
3,19,1932,2,562,190186,2,2
3,19,1932,2,562,190187,1,2
3,19,1932,2,562,190188,1,2
3,19,1932,2,562,190190,1,2
3,19,1923,2,284,190191,1,2
3,19,1923,2,284,190192,1,2
3,19,1923,2,284,190193,1,2
3,19,1923,2,284,190194,1,2
3,19,1923,2,284,190195,1,2
3,19,1923,2,284,190197,1,2
3,19,1923,2,284,190198,1,2
3,19,1923,2,284,190199,1,2
3,20,2021,1,3300,200010,1,1
3,20,2018,2,1134,200011,1,2
3,20,2018,2,1134,200012,1,2
3,20,2018,2,1134,200013,1,2
3,20,2018,2,1134,200014,1,2
3,20,2018,2,1134,200015,1,2
3,20,2018,2,1134,200016,1,2
3,20,2018,2,1134,200017,1,2
3,20,2018,2,1134,200018,1,2
3,20,2018,2,1134,200019,1,2
3,20,2018,2,1134,200020,1,2
3,20,2005,2,970,200021,1,2
3,20,2005,2,970,200022,1,2
3,20,2005,2,970,200023,1,2
3,20,2005,2,970,200024,1,2
3,20,2005,2,970,200025,1,2
3,20,2005,2,970,200026,1,2
3,20,2005,2,970,200027,1,2
3,20,2005,2,970,200028,1,2
3,20,2005,2,970,200029,1,2
3,20,2005,2,970,200030,1,2
3,20,2003,2,784,200031,1,2
3,20,2003,2,784,200032,1,2
3,20,2003,2,784,200033,1,2
3,20,2003,2,784,200034,1,2
3,20,2003,2,784,200035,1,2
3,20,2003,2,784,200036,1,2
3,20,2003,2,784,200037,1,2
3,20,2003,2,784,200038,1,2
3,20,2003,2,784,200039,1,2
3,20,2003,2,784,200040,1,2
3,20,2030,2,1050,200041,1,2
3,20,2030,2,1050,200042,1,2
3,20,2030,2,1050,200043,1,2
3,20,2030,2,1050,200044,1,2
3,20,2030,2,1050,200045,1,2
3,20,2030,2,1050,200046,1,2
3,20,2030,2,1050,200047,1,2
3,20,2030,2,1050,200048,1,2
3,20,2030,2,1050,200049,1,2
3,20,2030,2,1050,200050,1,2
3,20,2032,1,1390,200051,1,2
3,20,2032,1,1390,200052,1,2
3,20,2032,1,1390,200053,1,2
3,20,2032,1,1390,200056,1,2
3,20,2032,1,1390,200059,2,2
3,20,2032,1,1390,200060,1,2
3,20,2032,2,1772,200061,1,2
3,20,2032,2,1772,200062,,2
3,20,2032,2,1772,200063,1,2
3,20,2032,2,1772,200064,1,2
3,20,2032,2,1772,200065,1,2
3,20,2032,2,1772,200066,1,2
3,20,2032,2,1772,200067,1,2
3,20,2032,2,1772,200068,1,2
3,20,2032,2,1772,200069,1,2
3,20,2015,2,1746,200071,1,2
3,20,2015,2,1746,200072,1,2
3,20,2015,2,1746,200073,1,2
3,20,2015,2,1746,200074,1,2
3,20,2015,2,1746,200075,1,2
3,20,2015,2,1746,200076,1,2
3,20,2015,2,1746,200077,1,2
3,20,2015,2,1746,200078,1,2
3,20,2015,2,1746,200079,1,2
3,20,2015,2,1746,200080,1,2
3,20,2022,2,1130,200081,1,2
3,20,2022,2,1130,200082,1,2
3,20,2022,2,1130,200083,1,2
3,20,2022,2,1130,200084,1,2
3,20,2022,2,1130,200085,1,2
3,20,2022,2,1130,200086,1,2
3,20,2022,2,1130,200087,1,2
3,20,2022,2,1130,200088,1,2
3,20,2022,2,1130,200089,1,2
3,20,2022,2,1130,200090,1,2
3,20,2001,2,1354,200091,1,2
3,20,2001,2,1354,200092,1,1
3,20,2001,2,1354,200093,1,1
3,20,2001,2,1354,200094,1,2
3,20,2001,2,1354,200095,1,2
3,20,2001,2,1354,200096,1,2
3,20,2001,2,1354,200097,1,2
3,20,2001,2,1354,200098,1,2
3,20,2001,2,1354,200099,1,2
3,20,2001,2,1354,200100,1,2
3,20,2025,2,760,200103,1,1
3,20,2025,2,760,200105,1,1
3,20,2025,2,760,200106,1,2
3,20,2025,2,760,200108,,
3,20,2025,2,1304,200113,1,2
3,20,2025,2,1304,200117,1,1
3,20,2025,2,1304,200120,1,1
3,20,2019,2,344,200121,1,1
3,20,2019,2,344,200122,1,1
3,20,2019,2,344,200123,1,2
3,20,2019,2,344,200124,1,2
3,20,2019,2,344,200125,1,2
3,20,2019,2,344,200126,1,1
3,20,2019,2,344,200127,1,2
3,20,2019,2,344,200128,1,1
3,20,2019,2,344,200129,1,1
3,20,2019,2,344,200130,1,1
3,20,2009,2,240,200131,1,2
3,20,2009,2,240,200132,1,1
3,20,2009,2,240,200133,1,1
3,20,2009,2,240,200134,1,2
3,20,2009,2,240,200135,1,1
3,20,2009,2,240,200136,1,1
3,20,2009,2,240,200137,1,2
3,20,2009,2,240,200138,1,1
3,20,2009,2,240,200139,1,2
3,20,2009,2,240,200140,1,1
3,20,2008,2,1474,200141,1,2
3,20,2008,2,1474,200142,1,1
3,20,2008,2,1474,200143,1,2
3,20,2008,2,1474,200144,1,1
3,20,2008,2,1474,200145,1,2
3,20,2008,2,1474,200146,1,1
3,20,2008,2,1474,200147,1,1
3,20,2008,2,1474,200148,1,2
3,20,2008,2,1474,200149,1,1
3,20,2008,2,1474,200150,1,1
3,20,2013,2,1232,200151,1,1
3,20,2013,2,1232,200152,1,2
3,20,2013,2,1232,200153,1,2
3,20,2013,2,1232,200154,1,2
3,20,2013,2,1232,200155,1,1
3,20,2013,2,1232,200156,1,2
3,20,2013,2,1232,200157,1,1
3,20,2013,2,1232,200158,1,1
3,20,2013,2,1232,200159,1,2
3,20,2013,2,1232,200160,1,1
3,20,2028,2,498,200161,1,2
3,20,2028,2,498,200162,1,1
3,20,2028,2,498,200163,1,2
3,20,2028,2,498,200164,1,2
3,20,2028,2,498,200165,1,1
3,20,2028,2,498,200166,1,1
3,20,2028,2,498,200167,1,2
3,20,2028,2,498,200168,1,1
3,20,2028,2,498,200170,1,1
3,21,2106,2,2822,210002,2,2
3,21,2106,2,2822,210007,2,2
3,21,2106,2,2822,210008,2,2
3,21,2106,2,2822,210010,2,2
3,21,2106,2,236,210011,1,2
3,21,2106,2,236,210012,1,2
3,21,2106,2,236,210013,1,1
3,21,2106,2,236,210015,1,2
3,21,2106,2,236,210016,1,2
3,21,2106,2,236,210018,1,2
3,21,2106,2,236,210019,1,2
3,21,2109,2,38,210021,1,1
3,21,2109,2,38,210022,1,1
3,21,2109,2,38,210023,1,2
3,21,2109,2,38,210024,1,2
3,21,2109,2,38,210025,1,2
3,21,2109,2,38,210026,1,2
3,21,2109,2,38,210027,1,1
3,21,2109,2,38,210028,1,1
3,21,2109,2,38,210029,1,1
3,21,2109,2,38,210030,1,1
3,21,2119,2,3956,210031,1,2
3,21,2119,2,3956,210032,1,2
3,21,2119,2,3956,210033,1,2
3,21,2119,2,3956,210034,1,2
3,21,2119,2,3956,210035,1,2
3,21,2119,2,3956,210036,1,2
3,21,2119,2,3956,210037,1,1
3,21,2119,2,3956,210038,1,2
3,21,2119,2,3956,210039,1,2
3,21,2119,2,3956,210040,1,2
3,21,2119,2,2146,210041,1,1
3,21,2119,2,2146,210042,1,2
3,21,2119,2,2146,210043,1,2
3,21,2119,2,2146,210044,1,2
3,21,2119,2,2146,210045,1,2
3,21,2119,2,2146,210046,1,1
3,21,2119,2,2146,210047,1,2
3,21,2119,2,2146,210048,1,1
3,21,2119,2,2146,210049,1,1
3,21,2119,2,2146,210050,1,2
3,21,2115,2,926,210051,1,1
3,21,2115,2,926,210052,1,2
3,21,2115,2,926,210053,1,2
3,21,2115,2,926,210054,1,1
3,21,2115,2,926,210055,1,2
3,21,2115,2,926,210056,1,2
3,21,2115,2,926,210057,1,2
3,21,2115,2,926,210058,1,2
3,21,2115,2,926,210059,1,2
3,21,2115,2,926,210060,1,1
3,21,2117,2,554,210061,1,1
3,21,2117,2,554,210062,1,2
3,21,2117,2,554,210063,1,2
3,21,2117,2,554,210064,1,2
3,21,2117,2,554,210065,1,2
3,21,2117,2,554,210066,1,2
3,21,2117,2,554,210067,1,2
3,21,2117,2,554,210068,2,
3,21,2117,2,554,210069,1,2
3,21,2117,2,554,210070,1,2
3,21,2108,1,520,210071,1,2
3,21,2108,1,520,210072,1,2
3,21,2108,1,520,210074,1,2
3,21,2108,1,520,210075,1,2
3,21,2108,1,520,210076,1,2
3,21,2108,1,520,210077,1,2
3,21,2108,1,520,210078,1,2
3,21,2108,1,520,210079,1,2
3,21,2108,1,520,210080,2,1
3,21,2102,2,1124,210081,1,2
3,21,2102,2,1124,210082,1,2
3,21,2102,2,1124,210083,1,2
3,21,2102,2,1124,210084,1,2
3,21,2102,2,1124,210085,1,2
3,21,2102,2,1124,210086,1,2
3,21,2102,2,1124,210087,1,2
3,21,2102,2,1124,210088,1,2
3,21,2102,2,1124,210089,1,2
3,21,2102,2,1124,210090,1,2
3,21,2111,2,180,210091,1,2
3,21,2111,2,180,210092,,
3,21,2111,2,180,210093,1,2
3,21,2111,2,180,210094,1,2
3,21,2111,2,180,210095,1,2
3,21,2111,2,180,210096,1,2
3,21,2111,2,180,210097,1,2
3,21,2111,2,180,210098,1,2
3,21,2111,2,180,210099,1,2
3,21,2111,2,180,210100,1,2
1,22,2211,1,806,220004,1,1
1,22,2211,1,806,220005,1,1
1,22,2211,1,806,220007,1,1
1,22,2211,1,806,220008,1,2
1,22,2211,1,806,220009,1,1
1,22,2211,2,594,220011,1,1
1,22,2211,2,594,220012,1,1
1,22,2211,2,594,220013,1,1
1,22,2211,2,594,220014,1,1
1,22,2211,2,594,220016,1,1
1,22,2211,2,594,220017,1,1
1,22,2211,2,594,220019,1,1
1,22,2211,2,594,220020,1,1
1,22,2201,2,422,220037,1,1
1,22,2201,2,422,220040,1,1
1,22,2209,1,792,220041,1,2
1,22,2209,1,792,220044,1,1
1,22,2209,1,792,220045,1,1
1,22,2209,1,792,220046,1,1
1,22,2209,1,792,220047,1,1
1,22,2209,1,792,220049,1,1
1,22,2220,1,1296,220051,1,2
1,22,2220,1,1296,220056,1,2
1,22,2220,1,1296,220057,1,2
1,22,2220,1,1296,220060,1,2
1,22,2205,2,2432,220062,1,2
1,22,2205,2,2432,220063,1,2
1,22,2205,2,2432,220064,1,1
1,22,2205,2,2432,220066,1,1
1,22,2205,2,2432,220067,1,2
1,22,2205,2,2432,220068,1,2
1,22,2205,2,2432,220070,1,2
1,22,2205,2,664,220071,1,1
1,22,2205,2,664,220072,1,1
1,22,2205,2,664,220075,1,2
1,22,2205,2,664,220076,1,2
1,22,2205,2,664,220077,1,2
1,22,2205,2,664,220079,1,1
1,22,2205,2,664,220080,1,1
1,22,2214,2,1354,220082,2,2
1,22,2214,2,1354,220083,1,1
1,22,2214,2,1354,220084,1,1
1,22,2214,2,1354,220085,1,1
1,22,2214,2,1354,220086,1,2
1,22,2214,2,1354,220087,1,2
1,22,2214,2,1354,220088,1,2
1,22,2214,2,1354,220090,1,2
1,22,2218,2,596,220092,1,1
1,22,2218,2,596,220093,1,1
1,22,2218,2,596,220094,1,1
1,22,2218,2,596,220095,1,1
1,22,2218,2,596,220096,1,2
1,22,2218,2,596,220097,1,2
1,22,2218,2,596,220098,1,2
1,22,2218,2,596,220099,1,2
1,22,2218,2,596,220100,1,2
1,22,2203,2,530,220101,1,2
1,22,2203,2,530,220106,1,2
1,22,2203,2,530,220109,1,2
1,22,2203,2,266,220111,1,2
1,22,2203,2,266,220112,1,2
1,22,2203,2,266,220113,1,2
1,22,2203,2,266,220114,1,2
1,22,2203,2,266,220115,1,2
1,22,2203,2,266,220116,1,1
1,22,2203,2,266,220118,1,2
1,23,2308,1,5180,230001,1,2
1,23,2308,1,5180,230002,1,1
1,23,2308,1,5180,230003,1,2
1,23,2308,1,5180,230004,2,2
1,23,2308,1,5180,230005,1,1
1,23,2308,1,5180,230006,1,2
1,23,2308,1,5180,230007,1,2
1,23,2308,1,5180,230008,1,2
1,23,2308,1,5180,230009,2,2
1,23,2307,1,2316,230013,,
1,23,2307,1,2316,230014,,
1,23,2307,1,2316,230018,1,1
1,23,2307,1,2316,230019,,
1,23,2307,1,78,230024,1,2
1,23,2307,1,78,230027,,
1,23,2307,1,78,230028,,
1,23,2307,1,78,230030,,
1,23,2306,1,970,230031,,
1,23,2306,1,970,230033,,
1,23,2306,1,970,230036,,
1,23,2306,1,970,230037,,
1,23,2306,1,970,230039,,
1,23,2308,1,556,230041,,
1,23,2308,1,556,230044,,
1,23,2308,1,556,230046,,
1,23,2308,1,556,230050,,
1,23,2315,2,924,230051,,
1,23,2315,2,924,230056,1,2
1,23,2309,2,998,230061,1,2
1,23,2309,2,998,230062,1,2
1,23,2309,2,998,230063,1,2
1,23,2309,2,998,230064,1,2
1,23,2309,2,998,230065,1,2
1,23,2309,2,998,230066,1,2
1,23,2309,2,998,230067,1,2
1,23,2309,2,998,230068,1,2
1,23,2309,2,998,230069,1,2
1,23,2309,2,998,230070,1,2
1,23,2304,2,322,230071,1,2
1,23,2304,2,322,230073,1,2
1,23,2304,2,322,230074,2,2
1,23,2304,2,322,230076,1,2
1,23,2304,2,322,230077,2,2
1,23,2304,2,322,230079,1,2
1,23,2311,2,516,230083,2,2
1,23,2311,2,516,230087,2,2
1,23,2311,2,516,230088,2,2
1,23,2311,2,516,230089,1,2
1,23,2311,2,516,230090,2,2
1,23,2302,2,1982,230091,1,2
1,23,2302,2,1982,230092,1,2
1,23,2302,2,1982,230093,1,2
1,23,2302,2,1982,230094,1,2
1,23,2302,2,1982,230095,1,2
1,23,2302,2,1982,230096,1,2
1,23,2302,2,1982,230097,1,2
1,23,2302,2,1982,230098,1,2
1,23,2302,2,1982,230099,1,2
1,23,2302,2,1982,230100,1,2
1,23,2316,1,140,230101,1,2
1,23,2316,1,140,230102,1,2
1,23,2316,1,140,230103,1,2
1,23,2316,1,140,230104,1,2
1,23,2316,1,140,230105,1,2
1,23,2316,1,140,230106,1,2
1,23,2316,1,140,230108,1,2
1,23,2316,1,140,230109,1,2
1,23,2316,1,140,230110,1,2
1,23,2303,2,2348,230111,1,2
1,23,2303,2,2348,230112,1,2
1,23,2303,2,2348,230113,1,2
1,23,2303,2,2348,230114,1,2
1,23,2303,2,2348,230115,1,2
1,23,2303,2,2348,230116,1,2
1,23,2303,2,2348,230117,1,2
1,23,2303,2,2348,230118,1,2
1,23,2303,2,2348,230119,1,2
1,23,2303,2,2348,230120,1,2
6,24,2407,2,396,240161,1,2
6,24,2407,2,396,240162,1,2
6,24,2407,2,396,240163,1,2
6,24,2407,2,396,240164,1,1
6,24,2407,2,396,240165,1,2
6,24,2407,2,396,240166,1,1
6,24,2407,2,396,240167,1,1
